"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2018 CA15)",2.77,0.6191,2.25,136.48,354.72,1.055,4.48,4.61,1,9,10,,,26.02
"       (2018 CB15)",1.112,0.3177,26.30,160.41,173.68,0.759,1.47,1.17,2222,1,63,,,20.75
"       (2018 DA)",0.9042,0.4432,4.10,333.88,310.88,0.504,1.30,0.86,2185,2,72,,,24.09
"       (2018 DB)",1.584,0.5567,0.26,72.09,159.14,0.702,2.47,1.99,7,8,20,,,27.61
"       (2018 DC)",1.029,0.2417,1.17,42.53,215.96,0.781,1.28,1.04,15,7,43,,,24.70
"       (2018 DG)",2.424,0.5734,17.44,149.58,347.16,1.034,3.81,3.77,24,7,75,,,23.90
"       (2018 DJ)",2.138,0.7167,9.83,146.37,111.96,0.606,3.67,3.13,2447,0,90,,,21.40
"       (2018 DL)",1.557,0.3188,10.88,329.41,177.72,1.060,2.05,1.94,26,7,55,,,25.68
"       (2018 DM)",1.185,0.1751,22.85,153.78,286.72,0.977,1.39,1.29,21,7,39,,,24.00
"       (2018 DN)",2.014,0.5406,4.22,328.35,139.79,0.925,3.10,2.86,1,8,26,,,26.90
"       (2018 DQ)",1.714,0.6845,0.40,152.18,263.81,0.541,2.89,2.24,1,8,20,,,29.10
"       (2018 DR)",1.329,0.2768,7.89,336.94,210.60,0.961,1.70,1.53,3,6,30,,,27.30
"       (2018 DS)",1.163,0.1654,13.43,150.36,311.79,0.971,1.36,1.25,11,7,52,,,25.13
"       (2018 DT)",1.22,0.1795,1.77,152.02,8.59,1.001,1.44,1.35,27,5,108,0,1,27.10
"       (2018 DU)",1.174,0.1808,3.20,335.10,217.63,0.962,1.39,1.27,2,6,85,,,28.30
"       (2018 DA1)",1.207,0.7273,25.49,139.91,233.94,0.329,2.09,1.33,5848,0,113,,,18.86
"       (2018 DB1)",1.069,0.0521,10.87,155.72,7.92,1.014,1.12,1.11,11,6,44,,,26.00
"       (2018 DC1)",1.285,0.1157,37.41,156.21,293.48,1.137,1.43,1.46,24,9,40,,,23.10
"       (2018 DE1)",1.012,0.0092,12.38,338.76,4.64,1.002,1.02,1.02,11,6,50,,,25.50
"       (2018 DF1)",1.47,0.6161,6.25,152.93,259.31,0.564,2.38,1.78,3,8,43,,,25.30
"       (2018 DG1)",1.718,0.6068,9.45,349.08,78.65,0.676,2.76,2.25,19,8,107,,,22.90
"       (2018 DH1)",2.095,0.6036,1.97,146.05,97.41,0.830,3.36,3.03,3511,0,462,3,2,21.14
"       (2018 DJ1)",1.743,0.6614,2.60,175.47,236.27,0.590,2.90,2.3,12,8,21,,,23.60
"       (2018 DK1)",1.557,0.3115,13.48,156.42,0.12,1.072,2.04,1.94,44,7,50,,,24.50
"       (2018 DL1)",2.504,0.6262,9.64,156.90,308.88,0.936,4.07,3.96,2,8,29,,,24.40
"       (2018 DM1)",2.131,0.6471,5.06,339.40,103.53,0.752,3.51,3.11,14,8,45,,,25.00
"       (2018 DN1)",1.611,0.3983,2.72,130.45,59.56,0.969,2.25,2.04,817,0,65,,,24.20
"       (2018 DR1)",2.602,0.5950,4.18,145.46,24.85,1.054,4.15,4.2,29,7,29,,,25.40
"       (2018 DS1)",1.465,0.5048,6.65,344.18,259.30,0.725,2.20,1.77,4,8,25,,,24.90
"       (2018 DT1)",1.361,0.5567,30.52,342.99,76.07,0.603,2.12,1.59,41,6,74,,,21.05
"       (2018 DU1)",0.8875,0.2337,1.16,344.10,309.18,0.680,1.09,0.836,2,7,31,,,27.70
"       (2018 DV1)",0.9855,0.1655,5.15,341.05,281.63,0.822,1.15,0.978,1,5,28,,,28.40
"       (2018 DW1)",2.01,0.5608,1.08,351.59,215.60,0.883,3.14,2.85,2,8,39,,,26.80
"       (2018 DX1)",0.9772,0.1285,7.08,345.32,9.46,0.852,1.10,0.966,401,3,74,,,24.20
"       (2018 DY1)",2.658,0.6029,2.60,42.73,158.20,1.056,4.26,4.33,32,7,78,,,23.45
"       (2018 DZ1)",0.978,0.0957,11.37,150.60,189.38,0.884,1.07,0.967,422,2,53,,,24.80
"       (2018 DA2)",0.8825,0.4508,18.32,344.25,328.64,0.485,1.28,0.829,1833,1,56,,,23.28
"       (2018 DB2)",1.925,0.4341,4.21,129.15,87.56,1.089,2.76,2.67,88,5,201,,,22.10
"       (2018 DC2)",1.926,0.5075,4.98,341.28,139.44,0.948,2.90,2.67,4,8,31,,,26.82
"       (2018 DD2)",1.319,0.2948,7.36,153.99,311.02,0.930,1.71,1.51,2,8,18,,,27.40
"       (2018 DE2)",1.815,0.4226,14.10,353.18,225.44,1.048,2.58,2.44,133,5,61,,,21.86
"       (2018 DF2)",1.231,0.3898,17.06,151.12,133.56,0.751,1.71,1.37,1698,0,96,,,20.82
"       (2018 DK3)",1.987,0.4159,2.78,51.34,186.14,1.161,2.81,2.8,2417,1,87,,,20.66
"       (2018 DL3)",1.516,0.2696,11.44,328.85,79.18,1.107,1.92,1.87,1,9,156,,,24.90
"       (2018 DM3)",1.817,0.3983,3.89,327.55,203.84,1.093,2.54,2.45,,9,79,,,27.53
"       (2018 DN3)",1.336,0.3497,7.67,329.12,91.27,0.869,1.80,1.54,1,9,102,,,27.02
"       (2018 DO3)",1.789,0.5730,4.40,148.48,284.02,0.764,2.81,2.39,,9,63,,,29.22
"       (2018 DP3)",1.524,0.3022,3.68,147.63,23.98,1.064,1.99,1.88,,9,53,,,28.35
"       (2018 DQ3)",2.409,0.6339,11.81,147.84,101.48,0.882,3.94,3.74,1,9,47,,,24.42
"       (2018 DW3)",3.03,0.6493,5.58,102.23,319.58,1.063,5.00,5.28,7851,0,137,,,18.57
"       (2018 DX3)",2.108,0.4974,7.65,18.70,216.22,1.059,3.16,3.06,3221,0,461,,,19.94
"       (2018 DY3)",1.222,0.2929,0.74,84.71,149.66,0.864,1.58,1.35,26,6,59,,,25.70
"       (2018 DZ3)",2.081,0.5335,5.51,344.68,206.25,0.971,3.19,3,3,8,18,,,26.40
"       (2018 DA4)",1.347,0.7879,22.07,357.74,24.77,0.286,2.41,1.56,25,7,81,,,20.63
"       (2018 DB4)",1.68,0.4121,4.27,165.04,38.53,0.988,2.37,2.18,22,8,30,,,24.50
"       (2018 DC4)",0.9181,0.1314,2.44,333.12,325.98,0.797,1.04,0.88,4,6,19,,,27.30
"       (2018 DD4)",1.78,0.4075,35.15,318.31,199.29,1.055,2.51,2.38,39,7,33,,,20.33
"       (2018 DJ4)",2.208,0.5051,3.40,339.79,238.89,1.093,3.32,3.28,129,5,85,,,21.60
"       (2018 DL4)",1.266,0.5978,7.03,131.92,273.22,0.509,2.02,1.42,9,8,26,,,23.97
"       (2018 DN4)",2.172,0.6811,3.83,335.09,105.59,0.693,3.65,3.2,1,9,12,,,28.54
"       (2018 DA10)",2.655,0.5286,29.28,148.85,246.65,1.251,4.06,4.32,6201,0,101,,,18.49
"       (2018 EB)",1.017,0.0122,29.44,194.55,126.78,1.004,1.03,1.03,1263,0,308,8,8,21.88
"       (2018 EE)",2.815,0.6519,3.89,109.32,35.09,0.980,4.65,4.72,220,4,251,,,21.77
"       (2018 EF)",1.732,0.4019,11.35,158.52,29.82,1.036,2.43,2.28,23,7,36,,,24.97
"       (2018 EG)",1.279,0.1546,11.88,160.05,31.85,1.082,1.48,1.45,20,7,40,,,24.60
"       (2018 EH)",2.584,0.6260,2.46,12.27,192.28,0.966,4.20,4.15,8,7,59,,,24.40
"       (2018 EX)",1.284,0.2033,3.13,345.00,180.28,1.023,1.55,1.46,33,6,54,,,27.00
"       (2018 EY)",1.184,0.2363,27.88,343.98,95.52,0.904,1.46,1.29,16,7,49,,,23.80
"       (2018 EZ)",1.602,0.3388,8.07,7.76,158.33,1.059,2.14,2.03,39,7,78,,,23.90
"       (2018 EA1)",1.108,0.4798,14.70,347.95,333.35,0.576,1.64,1.17,3213,1,64,,,20.84
"       (2018 EB1)",1.419,0.5158,25.45,165.15,267.24,0.687,2.15,1.69,2,8,19,,,24.80
"       (2018 EC1)",1.141,0.2309,11.38,351.27,259.69,0.877,1.40,1.22,11,7,36,,,26.20
"       (2018 ED1)",1.597,0.4937,2.50,158.48,301.19,0.809,2.39,2.02,9,8,31,,,25.80
"       (2018 EE1)",1.403,0.5318,13.77,165.84,268.40,0.657,2.15,1.66,7,8,57,,,24.90
"       (2018 EF1)",1.143,0.2539,10.46,166.15,78.44,0.853,1.43,1.22,5,7,43,,,24.20
"       (2018 EP1)",1.945,0.8258,13.54,45.48,328.54,0.339,3.55,2.71,1126,1,107,,,18.75
"       (2018 EQ1)",2.246,0.5923,4.92,357.53,269.74,0.916,3.58,3.37,236,4,27,,,21.20
"       (2018 ER1)",1.01,0.0925,6.39,187.84,101.14,0.916,1.10,1.01,28,5,63,,,25.72
"       (2018 ES1)",1.136,0.1529,25.25,167.17,316.00,0.962,1.31,1.21,4,7,42,,,26.80
"       (2018 ET1)",1.284,0.2390,7.76,354.03,208.90,0.977,1.59,1.45,11,7,39,,,26.40
"       (2018 EU1)",1.244,0.3357,13.55,346.54,261.08,0.827,1.66,1.39,3,7,22,,,26.70
"       (2018 EV1)",1.784,0.5128,0.84,18.04,212.30,0.869,2.70,2.38,12,8,26,,,25.40
"       (2018 EW1)",1.202,0.2877,3.70,176.33,279.82,0.856,1.55,1.32,11,6,74,,,26.30
"       (2018 EX1)",1.882,0.4742,11.25,162.52,341.18,0.990,2.77,2.58,9,8,31,,,26.00
"       (2018 EJ2)",1.5,0.2527,10.60,163.26,100.37,1.121,1.88,1.84,945,2,39,,,22.10
"       (2018 EK2)",1.383,0.2238,4.56,348.96,149.62,1.073,1.69,1.63,12,7,26,,,25.80
"       (2018 EL2)",2.364,0.5123,4.21,141.90,27.85,1.153,3.57,3.63,34,6,24,,,24.60
"       (2018 EM2)",2.027,0.4822,6.54,64.49,188.74,1.050,3.00,2.89,2400,0,144,,,20.66
"       (2018 EN2)",2.511,0.8177,5.17,58.26,346.02,0.458,4.56,3.98,8,8,20,,,22.00
"       (2018 ER2)",2.042,0.4124,4.03,22.85,133.27,1.200,2.88,2.92,20,8,15,,,24.30
"       (2018 ES2)",1.456,0.2211,14.64,3.18,79.46,1.134,1.78,1.76,2585,0,41,,,22.17
"       (2018 ET2)",1.646,0.6422,50.07,335.25,324.67,0.589,2.70,2.11,2491,0,52,,,19.16
"       (2018 EU2)",1.193,0.1644,20.34,352.34,212.40,0.997,1.39,1.3,4,7,29,,,26.40
"       (2018 EV2)",1.284,0.4200,4.90,11.00,61.31,0.745,1.82,1.45,5,9,9,,,25.02
"       (2018 EZ2)",1.951,0.5121,4.98,173.91,27.44,0.952,2.95,2.73,85,4,91,,,26.20
"       (2018 ER3)",2.045,0.4908,5.29,147.97,51.77,1.041,3.05,2.92,6,9,8,,,25.60
"       (2018 ES3)",0.9253,0.2439,14.17,351.81,337.92,0.700,1.15,0.89,35,4,29,,,24.64
"       (2018 ET3)",1.065,0.1021,8.83,162.85,300.17,0.956,1.17,1.1,16,6,33,,,26.60
"       (2018 EU3)",1.447,0.3269,21.53,0.73,109.82,0.974,1.92,1.74,11,8,37,,,23.90
"       (2018 EV3)",1.911,0.5122,15.53,164.89,324.11,0.932,2.89,2.64,4,7,26,,,27.20
"       (2018 EW3)",1.7,0.3450,9.28,177.17,351.54,1.113,2.29,2.22,62,5,54,,,23.70
"       (2018 EX3)",3.37,0.8518,22.45,6.38,29.74,0.499,6.24,6.19,4374,1,37,,,19.19
"       (2018 EY3)",1.469,0.3600,4.77,122.73,124.75,0.940,2.00,1.78,187,5,42,,,23.60
"       (2018 EZ3)",1.397,0.1705,10.75,355.33,211.20,1.159,1.64,1.65,35,6,50,,,23.84
"       (2018 EA4)",2.821,0.6274,14.94,164.17,0.63,1.051,4.59,4.74,58,6,68,,,23.30
"       (2018 EB4)",2.315,0.6240,1.39,0.87,220.16,0.870,3.76,3.52,4,7,88,,,25.52
"       (2018 ED4)",2.656,0.6266,14.75,274.20,350.15,0.992,4.32,4.33,227,4,52,,,19.65
"       (2018 EE4)",1.511,0.1448,21.53,167.05,128.56,1.293,1.73,1.86,7125,0,171,,,20.46
"       (2018 EF4)",1.18,0.2092,5.47,167.45,309.27,0.933,1.43,1.28,31,6,74,,,26.30
"       (2018 EJ4)",1.257,0.1834,10.39,78.08,188.25,1.026,1.49,1.41,3662,0,517,1,1,21.37
"       (2018 EK4)",1.707,0.3971,8.03,351.48,154.33,1.029,2.38,2.23,22,7,45,,,24.50
"       (2018 EL4)",1.064,0.1973,3.18,168.51,270.95,0.854,1.27,1.1,30,5,85,,,25.35
"       (2018 EM4)",1.281,0.2716,2.88,6.42,227.73,0.933,1.63,1.45,23,7,41,,,25.30
"       (2018 EO4)",0.8282,0.3121,22.84,167.76,178.09,0.570,1.09,0.754,1092,2,87,,,23.48
"       (2018 EQ4)",2.012,0.5670,11.26,140.27,350.65,0.871,3.15,2.85,1392,0,215,,,19.57
"       (2018 ER4)",1.902,0.4650,2.32,0.00,220.59,1.018,2.79,2.62,98,6,56,,,22.20
"       (2018 EC9)",1.92,0.4758,2.42,308.78,186.61,1.007,2.83,2.66,26,8,35,,,24.10
"       (2018 ED9)",1.665,0.4035,1.90,355.00,198.01,0.993,2.34,2.15,6,6,38,,,27.10
"       (2018 EE9)",2.183,0.6532,1.22,172.53,287.10,0.757,3.61,3.22,18,8,18,,,26.32
"       (2018 EZ9)",1.148,0.0945,12.36,163.41,349.58,1.039,1.26,1.23,,9,7,,,27.07
"       (2018 EA10)",1.194,0.1593,16.57,164.46,340.52,1.004,1.38,1.31,1,7,14,,,27.40
"       (2018 EM15)",2.561,0.4954,4.02,49.19,15.44,1.292,3.83,4.1,1450,3,58,,,19.56
"       (2018 FB)",2.193,0.5524,3.10,177.73,29.58,0.981,3.40,3.25,14,4,154,0,1,24.10
"       (2018 FD)",0.7963,0.3259,5.41,171.62,179.46,0.537,1.06,0.711,1838,1,101,,,24.27
"       (2018 FE)",1.285,0.3229,15.76,356.17,244.17,0.870,1.70,1.46,1,7,16,,,28.20
"       (2018 FH)",2.423,0.5908,20.52,329.84,274.48,0.991,3.85,3.77,3142,0,63,,,19.98
"       (2018 FT)",1.631,0.4165,28.09,174.55,322.04,0.952,2.31,2.08,4,8,19,,,25.50
"       (2018 FU)",1.263,0.4792,9.07,9.79,62.37,0.658,1.87,1.42,36,6,106,,,22.20
"       (2018 FV)",1.755,0.4188,1.87,70.11,78.26,1.020,2.49,2.32,94,5,34,,,24.68
"       (2018 FW)",2.049,0.5358,2.38,13.71,126.40,0.951,3.15,2.93,20,7,78,,,25.00
"       (2018 FY)",0.981,0.1305,11.00,164.45,244.82,0.853,1.11,0.972,811,2,85,,,23.30
"       (2018 FA1)",1.185,0.3657,29.41,0.35,281.88,0.752,1.62,1.29,27,8,55,,,23.15
"       (2018 FB1)",2.032,0.6975,35.62,27.37,57.10,0.615,3.45,2.9,2162,0,118,,,19.79
"       (2018 FC1)",1.619,0.3167,27.94,181.68,49.16,1.106,2.13,2.06,865,0,104,,,21.90
"       (2018 FD1)",1.415,0.2596,14.12,358.12,187.48,1.048,1.78,1.68,10,7,33,,,25.90
"       (2018 FF1)",1.897,0.3869,8.55,169.73,37.81,1.163,2.63,2.61,83,5,53,,,23.60
"       (2018 FG1)",1.074,0.2956,6.55,1.00,271.63,0.756,1.39,1.11,1,7,20,,,27.30
"       (2018 FH1)",0.9382,0.1771,3.55,181.37,232.97,0.772,1.10,0.909,5,4,46,1,1,26.60
"       (2018 FQ1)",1.169,0.2175,3.93,178.12,63.12,0.914,1.42,1.26,6,7,34,,,26.93
"       (2018 FR1)",1.746,0.5010,4.12,359.98,238.71,0.871,2.62,2.31,5,8,33,,,26.60
"       (2018 FS1)",2.155,0.4735,9.10,159.63,79.38,1.135,3.18,3.16,1108,1,104,,,20.80
"       (2018 FT1)",1.053,0.4545,21.37,359.14,39.63,0.574,1.53,1.08,8,9,20,,,23.00
"       (2018 FU1)",1.041,0.1337,6.95,176.41,97.82,0.902,1.18,1.06,296,2,27,,,26.80
"       (2018 FV1)",2.011,0.4757,4.99,7.94,198.49,1.055,2.97,2.85,17,7,38,,,23.90
"       (2018 FW1)",2.162,0.5309,2.58,186.22,8.13,1.014,3.31,3.18,20,7,69,,,25.00
"       (2018 FX1)",3.236,0.6475,23.03,3.15,167.92,1.141,5.33,5.82,34,6,76,,,22.00
"       (2018 FY1)",2.698,0.6205,21.98,13.05,253.49,1.024,4.37,4.43,225,4,163,,,19.25
"       (2018 FZ1)",2.169,0.4375,4.00,41.49,53.16,1.220,3.12,3.19,5910,0,55,,,21.12
"       (2018 FA2)",2.285,0.5587,3.50,176.27,22.16,1.008,3.56,3.45,4,8,28,,,26.90
"       (2018 FB2)",1.136,0.1988,5.43,357.12,258.59,0.910,1.36,1.21,12,7,25,,,25.60
"       (2018 FC2)",2.211,0.5588,14.28,178.31,333.24,0.975,3.45,3.29,21,7,39,,,24.70
"       (2018 FD2)",1.122,0.3968,14.74,177.01,261.65,0.677,1.57,1.19,3,7,26,,,26.80
"       (2018 FE2)",1.785,0.4281,12.40,165.88,332.18,1.021,2.55,2.38,52,6,67,,,22.80
"       (2018 FF2)",1.446,0.3079,25.08,12.52,241.20,1.001,1.89,1.74,2737,0,86,,,21.60
"       (2018 FG2)",1.268,0.2268,22.99,172.67,47.95,0.980,1.56,1.43,7,8,28,,,24.79
"       (2018 FH2)",1.628,0.3445,16.92,5.42,138.57,1.067,2.19,2.08,24,7,39,,,23.80
"       (2018 FJ2)",1.277,0.1348,22.41,174.28,10.70,1.105,1.45,1.44,12,8,37,,,24.50
"       (2018 FK2)",1.669,0.3088,30.21,358.96,210.59,1.153,2.18,2.16,18,8,20,,,23.90
"       (2018 FL2)",2.228,0.6797,0.64,251.96,1.56,0.714,3.74,3.33,3,8,30,,,25.50
"       (2018 FM2)",0.9419,0.0947,1.16,143.06,191.86,0.853,1.03,0.914,37,5,18,,,26.60
"       (2018 FU2)",2.142,0.5789,5.42,357.47,126.66,0.902,3.38,3.14,9,8,11,,,26.84
"       (2018 FV2)",1.555,0.2416,10.94,178.80,346.57,1.179,1.93,1.94,21,8,13,,,24.80
"       (2018 FW2)",2.602,0.5551,1.91,188.96,6.48,1.158,4.05,4.2,36,7,32,,,24.90
"       (2018 FX2)",1.761,0.3588,32.24,167.47,248.37,1.129,2.39,2.34,11,8,15,,,20.38
"       (2018 FY2)",2.526,0.7458,1.31,51.87,35.88,0.642,4.41,4.02,6,9,14,,,25.77
"       (2018 FZ2)",1.083,0.3451,3.46,163.04,258.87,0.709,1.46,1.13,22,7,25,,,24.30
"       (2018 FA3)",1.081,0.2476,7.79,17.44,0.21,0.813,1.35,1.12,25,5,27,,,22.80
"       (2018 FB3)",2.406,0.6641,5.08,348.73,253.82,0.808,4.00,3.73,11,8,21,,,25.20
"       (2018 FC3)",1.842,0.5637,9.09,179.52,66.97,0.804,2.88,2.5,1,8,29,,,27.50
"       (2018 FD3)",2.271,0.4379,3.39,177.09,4.82,1.277,3.27,3.42,90,5,48,,,22.30
"       (2018 FE3)",0.8839,0.2105,6.86,176.68,224.71,0.698,1.07,0.831,23,6,58,,,27.20
"       (2018 FF3)",1.401,0.3427,16.46,1.89,226.40,0.921,1.88,1.66,1,7,85,,,26.63
"       (2018 FK3)",1.645,0.3667,38.82,174.53,88.09,1.042,2.25,2.11,3,9,16,,,22.10
"       (2018 FL3)",2.035,0.3950,39.03,184.70,11.62,1.231,2.84,2.9,1171,1,124,,,20.43
"       (2018 FM3)",1.014,0.0898,4.56,181.70,255.75,0.923,1.10,1.02,16,5,47,,,27.20
"       (2018 FN3)",1.978,0.4922,1.89,187.60,335.60,1.005,2.95,2.78,39,7,98,,,25.72
"       (2018 FO3)",1.081,0.0686,10.59,182.70,89.61,1.007,1.15,1.12,192,3,53,,,25.70
"       (2018 FP3)",2.04,0.4105,5.35,204.11,55.71,1.202,2.88,2.91,2367,0,166,,,21.23
"       (2018 FQ3)",1.826,0.5083,7.86,179.04,314.23,0.898,2.75,2.47,2,8,17,,,28.60
"       (2018 FR3)",1.614,0.4038,3.83,174.96,36.15,0.962,2.27,2.05,1,7,38,,,27.30
"       (2018 FS3)",1.882,0.4857,4.33,188.57,69.32,0.968,2.80,2.58,2001,0,307,,,21.49
"       (2018 FT3)",0.9021,0.1700,3.11,185.60,173.24,0.749,1.06,0.857,6,7,26,,,26.80
"       (2018 FU3)",2.06,0.5100,3.86,359.57,210.93,1.009,3.11,2.96,7,8,24,,,26.20
"       (2018 FV3)",1.221,0.1347,8.50,182.43,47.92,1.057,1.39,1.35,141,4,67,,,25.50
"       (2018 FW3)",1.299,0.1827,8.63,181.24,355.05,1.061,1.54,1.48,19,7,34,,,26.30
"       (2018 FX3)",1.44,0.2494,27.49,180.79,5.74,1.081,1.80,1.73,7,9,31,,,24.60
"       (2018 FY3)",1.402,0.2908,12.43,2.16,149.72,0.994,1.81,1.66,2,8,16,,,26.20
"       (2018 FZ3)",2.241,0.6165,7.41,182.82,48.87,0.860,3.62,3.36,1,7,33,,,27.58
"       (2018 FA4)",2.552,0.6355,13.16,356.01,139.96,0.930,4.17,4.08,28,6,36,,,25.40
"       (2018 FB4)",0.9292,0.3873,17.25,181.22,233.84,0.569,1.29,0.896,1,7,31,,,27.50
"       (2018 FE4)",1.647,0.6051,19.22,183.71,92.44,0.650,2.64,2.11,10,8,31,,,24.70
"       (2018 FJ4)",1.479,0.3866,1.23,223.89,88.87,0.907,2.05,1.8,6821,0,147,,,21.21
"       (2018 FK4)",2.831,0.7134,8.87,6.47,250.75,0.812,4.85,4.76,21,7,21,,,24.50
"       (2018 FL4)",2.475,0.6204,2.91,134.81,7.96,0.940,4.01,3.89,32,7,42,,,23.90
"       (2018 FM4)",2.87,0.5540,30.89,16.98,186.02,1.280,4.46,4.86,30,7,41,,,21.70
"       (2018 FN4)",2.681,0.6140,17.48,38.59,233.73,1.035,4.33,4.39,223,4,91,,,19.70
"       (2018 FO4)",1.23,0.2336,4.46,354.98,241.51,0.943,1.52,1.36,2,7,29,,,27.50
"       (2018 FP4)",1.596,0.3232,14.72,183.40,19.66,1.080,2.11,2.02,18,8,27,,,25.30
"       (2018 FQ4)",1.709,0.4684,0.26,99.24,34.36,0.909,2.51,2.23,4125,0,71,,,27.08
"       (2018 FU4)",2.813,0.6379,3.77,1.96,164.28,1.019,4.61,4.72,28,7,64,,,25.50
"       (2018 FV4)",2.051,0.4890,5.06,221.90,354.95,1.048,3.05,2.94,50,6,66,,,23.80
"       (2018 FW4)",1.633,0.4599,3.44,196.74,52.57,0.882,2.38,2.09,7,8,31,,,25.10
"       (2018 FX4)",1.774,0.7250,1.79,7.47,69.98,0.488,3.06,2.36,4,8,47,,,25.60
"       (2018 FY4)",1.781,0.4370,7.54,46.03,99.51,1.003,2.56,2.38,32,6,38,,,23.60
"       (2018 FE5)",2.626,0.5840,24.62,7.78,259.96,1.092,4.16,4.25,165,5,53,,,20.60
"       (2018 FF5)",2.054,0.5302,3.11,357.28,153.17,0.965,3.14,2.94,6,7,16,,,28.00
"       (2018 FG5)",2.406,0.6205,3.74,194.24,284.52,0.913,3.90,3.73,23,7,15,,,24.50
"       (2018 FJ5)",2.487,0.8567,18.26,124.22,287.71,0.356,4.62,3.92,1459,0,121,,,20.13
"       (2018 FK5)",1.094,0.2964,12.22,9.52,269.81,0.769,1.42,1.14,1,6,33,,,28.30
"       (2018 FO5)",1.66,0.4349,9.13,236.96,41.29,0.938,2.38,2.14,1436,0,109,,,20.53
"       (2018 FP5)",1.069,0.5011,12.27,5.80,64.83,0.533,1.60,1.11,10,7,29,,,25.70
"       (2018 FQ5)",2.572,0.5182,29.21,43.39,201.89,1.239,3.90,4.12,1520,0,345,,,18.62
"       (2018 FJ29)",1.912,0.4837,8.86,33.03,208.63,0.987,2.84,2.64,18,7,49,,,22.70
"       (2018 FK29)",1.844,0.6793,11.51,164.71,153.65,0.592,3.10,2.51,1860,0,90,,,19.58
"       (2018 FL29)",1.695,0.5127,0.10,53.27,63.64,0.826,2.56,2.21,1,9,10,,,30.09
"       (2018 GA)",1.811,0.4541,23.95,177.13,53.38,0.989,2.63,2.44,4343,0,91,,,20.22
"       (2018 GB)",0.907,0.1881,14.36,183.20,152.72,0.736,1.08,0.864,1,7,22,,,24.96
"       (2018 GC)",2.854,0.6939,23.02,24.91,209.10,0.874,4.83,4.82,155,6,48,,,20.80
"       (2018 GD)",1.376,0.3182,6.31,157.53,344.32,0.938,1.81,1.61,34,7,50,,,24.60
"       (2018 GE)",0.9232,0.1047,1.24,164.76,242.54,0.827,1.02,0.887,18,5,44,,,27.50
"       (2018 GG)",2.175,0.6064,7.17,22.96,229.11,0.856,3.49,3.21,153,5,106,,,24.73
"       (2018 GH)",2.044,0.5298,9.65,46.15,193.31,0.961,3.13,2.92,17,8,93,,,23.00
"       (2018 GJ)",1.152,0.1503,36.94,21.61,250.52,0.978,1.32,1.24,16,8,47,,,23.42
"       (2018 GL)",1.689,0.5640,11.81,137.32,335.22,0.736,2.64,2.2,1046,0,258,,,20.43
"       (2018 GM)",1.669,0.5523,33.06,18.85,255.77,0.747,2.59,2.16,923,0,167,,,21.60
"       (2018 GN)",2.423,0.7358,1.60,24.96,255.70,0.640,4.21,3.77,16,7,86,,,26.21
"       (2018 GP)",2.794,0.6357,5.41,23.63,180.36,1.018,4.57,4.67,5,7,21,,,27.30
"       (2018 GQ)",0.8976,0.2035,18.49,187.27,211.32,0.715,1.08,0.85,10,5,36,,,23.46
"       (2018 GV)",2.712,0.7845,12.66,95.61,340.64,0.584,4.84,4.47,31,7,50,,,19.92
"       (2018 GW)",1.697,0.3990,3.33,30.67,219.53,1.020,2.37,2.21,34,8,29,,,25.30
"       (2018 GX)",1.947,0.4951,3.54,147.90,86.61,0.983,2.91,2.72,97,6,31,,,23.90
"       (2018 GY)",0.7666,0.4063,8.75,176.91,204.97,0.455,1.08,0.671,1471,1,34,,,24.83
"       (2018 GZ)",1.084,0.0923,4.60,192.74,320.63,0.984,1.18,1.13,12,6,40,,,27.80
"       (2018 GG1)",2.782,0.6549,17.17,30.22,215.10,0.960,4.60,4.64,30,8,36,,,22.50
"       (2018 GH1)",2.2,0.6353,13.44,104.20,0.38,0.802,3.60,3.26,30,7,27,,,21.60
"       (2018 GJ1)",1.804,0.5517,6.80,38.30,250.62,0.809,2.80,2.42,2057,1,274,,,20.80
"       (2018 GK1)",2.155,0.4167,40.20,6.71,157.11,1.257,3.05,3.16,33,7,51,,,20.22
"       (2018 GL1)",1.548,0.3390,4.06,81.74,159.68,1.023,2.07,1.93,110,5,147,,,23.72
"       (2018 GM1)",1.823,0.6529,2.56,115.98,349.38,0.633,3.01,2.46,16,8,29,,,24.69
"       (2018 GN1)",1.765,0.4727,1.46,190.05,330.57,0.931,2.60,2.34,5,7,25,,,27.40
"       (2018 GQ1)",1.638,0.3938,17.95,195.74,330.02,0.993,2.28,2.1,28,7,56,,,24.30
"       (2018 GR1)",1.503,0.5524,11.46,32.75,261.23,0.673,2.33,1.84,11,8,51,,,24.12
"       (2018 GS1)",1.083,0.1108,17.15,33.64,31.36,0.963,1.20,1.13,47,5,80,,,22.59
"       (2018 GT1)",2.12,0.5126,7.20,170.09,85.70,1.033,3.21,3.09,149,5,144,,,22.30
"       (2018 GU1)",1.548,0.4161,23.11,198.50,311.40,0.904,2.19,1.93,7,7,64,,,24.30
"       (2018 GV1)",2.503,0.5901,3.86,20.73,198.47,1.026,3.98,3.96,2,7,44,,,27.30
"       (2018 GW1)",1.677,0.4752,16.25,200.75,306.00,0.880,2.47,2.17,4,7,47,,,26.40
"       (2018 GX1)",0.9583,0.1195,20.42,195.27,147.01,0.844,1.07,0.938,6,7,42,,,24.20
